,latitude,longitude
11283,33.79,-117.96
11284,33.78,-117.96
11285,33.8,-117.94
11286,33.79,-117.95
11287,33.8,-117.95
11288,33.8,-117.95
11289,33.79,-117.94
11290,33.78,-117.93
11291,33.78,-117.94
11292,33.79,-117.93
11293,33.79,-117.93
11294,33.79,-117.92
11295,33.79,-117.92
11296,33.79,-117.92
11297,33.79,-117.91
11298,33.78,-117.91
11299,33.78,-117.93
11300,33.77,-117.92
11301,33.78,-117.91
11302,33.78,-117.92
11303,33.78,-117.95
11304,33.77,-117.94
11305,33.77,-117.94
11306,33.78,-117.94
11307,33.78,-117.94
11308,33.77,-117.93
11309,33.78,-117.96
11310,33.78,-117.95
11311,33.78,-117.96
11312,33.77,-117.95
11313,33.77,-117.95
11314,33.77,-117.96
11315,33.77,-117.97
11316,33.77,-117.97
11317,33.77,-117.97
11318,33.77,-117.99
11319,33.77,-117.98
11320,33.76,-117.97
11321,33.77,-117.98
11322,33.76,-117.98
11323,33.76,-117.97
11324,33.76,-117.96
11325,33.76,-117.96
11326,33.75,-117.96
11327,33.76,-117.95
11328,33.76,-117.94
11329,33.76,-117.94
11330,33.76,-117.95
11331,33.75,-117.94
11332,33.75,-117.96
11333,33.75,-117.96
11334,33.75,-117.95
11335,33.75,-117.95
11336,33.76,-117.97
11337,33.75,-117.97
11338,33.75,-117.97
11339,33.76,-117.93
11340,33.75,-117.93
11341,33.75,-117.93
11342,33.76,-117.93
11343,33.76,-117.93
11344,33.75,-117.92
11345,33.75,-117.92
11346,33.77,-117.89
11347,33.77,-117.9
11348,33.77,-117.91
11349,33.76,-117.91
11350,33.76,-117.92
11351,33.76,-117.91
11352,33.75,-117.92
11353,33.75,-117.92
11354,33.75,-117.91
11355,33.74,-117.93
11356,33.74,-117.93
11357,33.74,-117.93
11358,33.74,-117.92
11359,33.74,-117.92
11360,33.74,-117.91
11361,33.74,-117.92
11362,33.73,-117.93
11363,33.74,-117.94
11364,33.73,-117.94
11365,33.74,-117.95
11366,33.74,-117.95
11367,33.74,-117.95
11368,33.7,-117.98
11369,33.71,-117.98
11370,33.71,-117.99
11371,33.71,-117.98
11372,33.68,-117.96
11373,33.68,-117.97
11374,33.68,-117.96
11375,33.68,-117.96
11376,33.68,-117.96
11377,33.68,-117.97
11378,33.69,-117.95
11379,33.68,-117.95
11380,33.68,-117.95
11381,33.68,-117.95
11382,33.67,-117.95
11383,33.67,-117.95
11384,33.66,-117.95
11385,33.66,-117.95
11386,33.65,-117.98
11387,33.65,-117.98
11388,33.65,-117.98
11389,33.64,-117.98
11390,33.74,-117.97
11391,33.74,-117.97
11392,33.73,-117.97
11393,33.73,-117.97
11394,33.74,-117.96
11395,33.73,-117.96
11396,33.73,-117.97
11397,33.72,-117.97
11398,33.72,-117.95
11399,33.72,-117.96
11400,33.73,-117.93
11401,33.72,-117.93
11402,33.73,-117.92
11403,33.73,-117.92
11404,33.72,-117.92
11405,33.71,-117.96
11406,33.71,-117.95
11407,33.71,-117.96
11408,33.71,-117.95
11409,33.71,-117.94
11410,33.71,-117.93
11411,33.7,-117.94
11412,33.69,-117.95
11413,33.7,-117.95
11414,33.69,-117.98
11415,33.69,-117.97
11416,33.7,-117.98
11417,33.7,-117.96
11418,33.7,-117.96
11419,33.69,-117.96
11420,33.69,-117.96
11421,33.7,-117.98
11422,33.71,-117.98
11423,33.71,-117.97
11424,33.71,-117.97
11425,33.7,-117.99
11426,33.7,-117.98
11427,33.69,-117.99
11428,33.69,-117.98
11429,33.67,-117.97
11430,33.66,-117.97
11431,33.67,-117.96
11432,33.66,-117.96
11433,33.65,-117.96
11434,33.65,-117.97
11435,33.63,-117.97
11436,33.65,-117.96
11437,33.65,-117.96
11438,33.65,-117.96
11439,33.61,-117.98
11440,33.73,-117.97
11441,33.73,-117.98
11442,33.72,-117.98
11443,33.72,-117.98
11444,33.67,-117.98
11445,33.66,-117.98
11446,33.67,-117.97
11447,33.66,-117.97
11448,33.68,-117.98
11449,33.68,-117.98
11450,33.68,-117.98
11451,33.68,-117.97
11452,33.68,-117.97
11453,33.67,-118.01
11454,33.67,-118.01
11455,33.66,-118.01
11456,33.66,-118.0
11457,33.65,-118.02
11458,33.68,-117.99
11459,33.68,-117.99
11460,33.67,-117.99
11461,33.68,-117.99
11462,33.67,-117.99
11463,33.67,-117.99
11464,33.67,-117.99
11465,33.66,-118.0
11466,33.66,-117.99
11467,33.66,-117.99
11468,33.62,-118.02
11469,33.65,-118.05
11470,33.68,-118.0
11471,33.67,-118.0
11472,33.71,-118.0
11473,33.71,-117.99
11474,33.71,-117.99
11475,33.71,-118.02
11476,33.7,-118.02
11477,33.72,-118.02
11478,33.73,-118.01
11479,33.73,-118.02
11480,33.72,-118.03
11481,33.72,-118.04
11482,33.73,-117.99
11483,33.73,-118.0
11484,33.73,-117.99
11485,33.72,-117.99
11486,33.72,-117.99
11487,33.72,-117.99
11488,33.71,-118.01
11489,33.7,-118.01
11490,33.69,-118.01
11491,33.7,-117.99
11492,33.69,-117.99
11493,33.69,-117.99
11494,33.71,-118.02
11495,33.7,-118.03
11496,33.71,-118.03
11497,33.67,-118.07
11498,33.72,-118.04
11499,33.72,-118.05
11500,33.72,-118.04
11501,33.7,-118.09
11502,33.71,-118.04
11503,33.75,-118.09
11504,33.74,-118.1
11505,33.75,-118.11
11506,33.74,-118.11
11507,33.74,-118.09
11508,33.75,-118.11
11509,33.74,-118.1
11510,33.74,-118.1
11511,33.73,-118.11
11512,33.74,-118.1
11513,33.72,-118.07
11514,33.72,-118.07
11515,33.71,-118.09
11516,33.72,-118.06
11517,33.71,-118.05
11518,33.72,-118.06
11519,33.73,-118.07
11520,33.72,-118.06
11521,33.73,-118.06
11522,33.72,-118.08
11523,33.73,-118.05
11524,33.72,-118.05
11525,33.72,-118.05
11526,33.77,-118.09
11527,33.77,-118.08
11528,33.77,-118.08
11529,33.77,-118.08
11530,33.76,-118.08
11531,33.76,-118.09
11532,33.77,-118.09
11533,33.76,-118.08
11534,33.76,-118.08
11535,33.76,-118.08
11536,33.77,-118.09
11537,33.76,-118.0
11538,33.75,-118.01
11539,33.75,-118.0
11540,33.74,-118.0
11541,33.76,-118.02
11542,33.75,-118.02
11543,33.76,-118.03
11544,33.76,-118.04
11545,33.75,-118.04
11546,33.74,-118.04
11547,33.74,-118.02
11548,33.73,-118.02
11549,33.74,-118.01
11550,33.75,-117.98
11551,33.75,-117.98
11552,33.75,-117.99
11553,33.74,-117.98
11554,33.74,-117.99
11555,33.74,-117.98
11556,33.73,-117.99
11557,33.73,-117.98
11558,33.77,-117.99
11559,33.76,-117.98
11560,33.76,-117.99
11561,33.76,-117.99
11562,33.75,-117.99
11563,33.76,-117.98
11564,33.76,-117.98
11565,33.75,-117.98
11566,33.77,-118.02
11567,33.77,-118.02
11568,33.76,-118.02
11569,33.77,-118.01
11570,33.77,-118.01
11571,33.76,-118.01
11572,33.76,-118.01
11573,33.77,-118.0
11574,33.76,-118.0
11575,33.77,-118.0
11576,33.76,-118.0
11577,33.76,-118.0
11578,33.77,-118.03
11579,33.77,-118.02
11580,33.77,-118.03
11581,33.77,-118.03
11582,33.76,-118.03
11583,33.76,-118.04
11584,33.79,-118.03
11585,33.79,-118.03
11586,33.79,-118.01
11587,33.78,-118.02
11588,33.78,-118.01
11589,33.78,-118.03
11590,33.78,-118.01
11591,33.78,-118.03
11592,33.78,-118.04
11593,33.78,-118.04
11594,33.8,-118.08
11595,33.8,-118.07
11596,33.79,-118.08
11597,33.78,-118.09
11598,33.79,-118.07
11599,33.79,-118.09
11600,33.78,-118.08
11601,33.78,-118.08
11602,33.78,-118.08
11603,33.79,-118.02
11604,33.79,-118.01
11605,33.8,-118.02
11606,33.8,-118.02
11607,33.8,-118.01
11608,33.78,-118.05
11609,33.78,-118.05
11610,33.78,-118.05
11611,33.78,-118.06
11612,33.8,-118.04
11613,33.8,-118.06
11614,33.79,-118.07
11615,33.8,-118.06
11616,33.8,-118.06
11617,33.8,-118.07
11618,33.79,-118.05
11619,33.84,-118.04
11620,33.84,-118.05
11621,33.83,-118.04
11622,33.82,-118.04
11623,33.83,-118.04
11624,33.82,-118.05
11625,33.82,-118.06
11626,33.81,-118.06
11627,33.81,-118.07
11628,33.8,-118.07
11629,33.81,-118.08
11630,33.82,-118.03
11631,33.82,-118.03
11632,33.82,-118.03
11633,33.82,-118.02
11634,33.83,-118.02
11635,33.83,-118.03
11636,33.83,-118.03
11637,33.83,-118.03
11638,33.83,-118.06
11639,33.83,-118.05
11640,33.83,-118.06
11641,33.82,-118.05
11642,33.83,-118.06
11643,33.82,-118.06
11644,33.81,-118.04
11645,33.81,-118.04
11646,33.81,-118.05
11647,33.81,-118.03
11648,33.86,-118.03
11649,33.85,-118.04
11650,33.85,-118.04
11651,33.85,-118.05
11652,33.85,-118.04
11653,33.85,-118.03
11654,33.83,-118.01
11655,33.84,-118.01
11656,33.84,-118.03
11657,33.83,-118.02
11658,33.82,-118.02
11659,33.82,-118.01
11660,33.81,-118.01
11661,33.81,-118.02
11662,33.86,-118.02
11663,33.85,-118.02
11664,33.85,-118.03
11665,33.85,-118.03
11666,33.85,-118.01
11667,33.85,-118.01
11668,33.85,-118.0
11669,33.86,-118.01
11670,33.84,-118.01
11671,33.84,-118.01
11672,33.84,-118.02
11673,33.84,-118.03
11674,33.86,-117.99
11675,33.85,-117.99
11676,33.85,-118.0
11677,33.86,-118.0
11678,33.85,-117.99
11679,33.84,-117.99
11680,33.84,-118.0
11681,33.84,-118.0
11682,33.87,-118.01
11683,33.86,-117.99
11684,33.88,-118.0
11685,33.88,-118.01
11686,33.88,-117.99
11687,33.88,-117.99
11688,33.88,-118.0
11689,33.87,-117.99
11690,33.87,-118.0
11691,33.87,-117.99
11692,33.87,-117.99
11693,33.86,-117.99
11694,33.89,-117.98
11695,33.88,-117.99
11696,33.89,-117.99
11697,33.89,-117.99
11698,33.89,-117.97
11699,33.89,-117.97
11700,33.88,-117.97
11701,33.88,-117.97
11702,33.89,-117.97
11703,33.88,-117.97
11704,33.89,-117.97
11705,39.17,-120.1
11706,39.09,-120.06
11707,39.15,-120.06
11708,39.12,-120.2
11709,39.14,-120.18
11710,39.14,-120.16
11711,39.17,-120.18
11712,39.17,-120.15
11713,39.15,-120.15
11714,39.2,-120.15
11715,39.18,-120.12
11716,39.19,-120.1
11717,39.19,-120.1
11718,39.2,-120.1
11719,39.21,-120.11
11720,39.24,-120.11
11721,39.23,-120.08
11722,39.24,-120.07
11723,39.25,-120.06
11724,39.24,-120.04
11725,39.27,-120.04
11726,39.24,-120.02
11727,39.24,-120.02
11728,39.24,-120.02
11729,39.26,-120.01
11730,38.98,-120.91
11731,39.02,-120.81
11732,39.12,-120.69
11733,39.02,-120.83
11734,38.91,-121.06
11735,38.9,-121.08
11736,38.88,-121.06
11737,38.89,-121.08
11738,38.9,-121.07
11739,38.89,-121.15
11740,38.86,-121.12
11741,38.87,-121.13
11742,38.91,-121.15
11743,38.85,-121.08
11744,38.74,-121.16
11745,38.77,-121.14
11746,38.75,-121.16
11747,38.84,-121.14
11748,38.82,-121.14
11749,38.8,-121.15
11750,38.78,-121.18
11751,38.8,-121.18
11752,38.76,-121.21
11753,38.75,-121.21
11754,38.76,-121.17
11755,38.73,-121.2
11756,38.73,-121.18
11757,38.75,-121.18
11758,38.75,-121.24
11759,38.72,-121.24
11760,38.74,-121.27
11761,38.73,-121.26
11762,38.74,-121.26
11763,38.73,-121.28
11764,38.72,-121.27
11765,38.72,-121.25
11766,38.75,-121.27
11767,38.74,-121.28
11768,38.73,-121.3
11769,38.73,-121.36
11770,38.74,-121.32
11771,38.75,-121.31
11772,38.75,-121.3
11773,38.75,-121.28
11774,38.74,-121.3
11775,38.77,-121.33
11776,38.76,-121.28
11777,38.75,-121.27
11778,38.76,-121.29
11779,38.77,-121.28
11780,38.8,-121.28
11781,38.78,-121.24
11782,38.78,-121.24
11783,38.78,-121.23
11784,38.78,-121.22
11785,38.82,-121.24
11786,38.8,-121.25
11787,38.79,-121.24
11788,38.79,-121.24
11789,38.79,-121.23
11790,38.8,-121.22
11791,38.87,-121.19
11792,38.83,-121.21
11793,38.85,-121.19
11794,38.83,-121.18
11795,38.85,-121.39
11796,39.0,-121.3
11797,38.97,-121.31
11798,38.92,-121.22
11799,38.87,-121.27
11800,38.9,-121.29
11801,38.9,-121.28
11802,38.89,-121.29
11803,38.89,-121.3
11804,38.89,-121.3
11805,38.89,-121.32
11806,38.92,-121.14
11807,38.92,-121.1
11808,38.91,-121.11
11809,38.94,-121.1
11810,38.92,-121.07
11811,38.92,-121.05
11812,39.0,-121.15
11813,38.95,-121.19
11814,38.95,-121.11
11815,38.95,-121.1
11816,38.98,-121.06
11817,38.97,-121.05
11818,38.97,-121.09
11819,39.0,-121.1
11820,38.95,-121.08
11821,38.93,-121.08
11822,38.94,-121.07
11823,38.95,-121.04
11824,39.04,-120.99
11825,38.99,-120.98
11826,39.0,-121.04
11827,39.01,-121.02
11828,39.0,-121.0
11829,39.18,-120.87
11830,39.15,-120.87
11831,39.27,-120.58
11832,39.3,-120.33
11833,39.28,-120.18
11834,39.2,-120.22
11835,39.12,-120.96
11836,39.08,-120.98
11837,39.05,-120.94
11838,39.93,-120.98
11839,39.93,-120.95
11840,39.9,-120.93
11841,39.93,-120.9
11842,39.95,-120.9
11843,39.96,-120.93
11844,40.02,-120.92
11845,39.9,-120.74
11846,39.78,-120.57
11847,39.72,-120.66
11848,39.82,-120.74
11849,39.75,-121.0
11850,39.86,-121.14
11851,39.79,-120.53
11852,39.78,-120.48
11853,39.8,-120.45
11854,39.83,-120.46
11855,39.82,-120.38
11856,39.8,-120.15
11857,40.17,-120.94
11858,40.08,-120.91
11859,40.14,-120.94
11860,40.01,-121.23
11861,40.13,-120.71
11862,40.27,-121.25
11863,40.31,-121.24
11864,40.29,-121.23
11865,40.23,-121.19
11866,40.19,-121.08
11867,40.23,-121.06
11868,40.3,-121.09
11869,40.29,-121.14
11870,40.25,-121.15
11871,34.0,-117.35
11872,33.99,-117.36
11873,34.0,-117.37
11874,34.0,-117.37
11875,34.0,-117.36
11876,34.01,-117.37
11877,34.0,-117.38
11878,33.99,-117.38
11879,33.98,-117.38
11880,33.98,-117.39
11881,33.97,-117.41
11882,33.98,-117.37
11883,33.97,-117.38
11884,33.98,-117.38
11885,33.98,-117.37
11886,33.99,-117.37
11887,33.98,-117.36
11888,33.97,-117.37
11889,33.97,-117.37
11890,33.97,-117.37
11891,33.98,-117.37
11892,33.99,-117.35
11893,33.98,-117.35
11894,33.97,-117.35
11895,33.97,-117.36
11896,33.98,-117.36
11897,33.96,-117.37
11898,33.96,-117.35
11899,33.95,-117.35
11900,33.94,-117.37
11901,33.92,-117.36
11902,33.97,-117.39
11903,33.97,-117.38
11904,33.96,-117.39
11905,33.96,-117.4
11906,33.97,-117.39
11907,33.97,-117.4
11908,33.97,-117.4
11909,33.96,-117.41
11910,33.96,-117.41
11911,33.97,-117.41
11912,33.96,-117.44
11913,33.96,-117.43
11914,33.95,-117.44
11915,33.95,-117.4
11916,33.95,-117.4
11917,33.95,-117.41
11918,33.95,-117.41
11919,33.95,-117.42
11920,33.96,-117.42
11921,33.96,-117.41
11922,33.96,-117.38
11923,33.95,-117.39
11924,33.95,-117.39
11925,33.95,-117.4
11926,33.96,-117.39
11927,33.95,-117.37
11928,33.94,-117.37
11929,33.94,-117.38
11930,33.93,-117.39
11931,33.95,-117.39
11932,33.94,-117.4
11933,33.93,-117.4
11934,33.93,-117.41
11935,33.94,-117.4
11936,33.94,-117.4
11937,33.94,-117.41
11938,33.94,-117.41
11939,33.93,-117.42
11940,33.94,-117.41
11941,33.94,-117.42
11942,33.94,-117.42
11943,33.95,-117.43
11944,33.93,-117.43
11945,33.93,-117.43
11946,33.93,-117.43
11947,33.93,-117.44
11948,33.94,-117.45
11949,33.94,-117.44
11950,33.94,-117.44
11951,33.94,-117.44
11952,33.93,-117.44
11953,33.93,-117.45
11954,33.92,-117.44
11955,33.91,-117.45
11956,33.92,-117.45
11957,33.92,-117.39
11958,33.9,-117.4
11959,33.9,-117.44
11960,33.91,-117.43
11961,33.89,-117.42
11962,34.01,-117.4
11963,34.01,-117.41
11964,34.02,-117.43
11965,34.02,-117.42
11966,34.0,-117.4
11967,34.0,-117.4
11968,34.0,-117.41
11969,33.98,-117.43
11970,33.98,-117.42
11971,34.01,-117.45
11972,34.01,-117.43
11973,34.0,-117.41
11974,34.0,-117.42
11975,33.99,-117.43
11976,33.99,-117.44
11977,34.0,-117.5
11978,33.99,-117.49
11979,33.98,-117.48
11980,33.98,-117.49
11981,33.98,-117.5
11982,33.98,-117.47
11983,34.01,-117.48
11984,34.02,-117.49
11985,34.02,-117.49
11986,34.02,-117.51
11987,34.0,-117.48
11988,34.0,-117.51
11989,33.99,-117.52
11990,33.97,-117.53
11991,33.97,-117.53
11992,33.97,-117.51
11993,34.02,-117.53
11994,33.94,-117.6
11995,34.0,-117.55
11996,33.94,-117.53
11997,33.94,-117.55
11998,33.94,-117.56
11999,33.94,-117.56
12000,33.93,-117.57
12001,33.95,-117.55
12002,33.91,-117.59
12003,33.9,-117.57
12004,33.89,-117.56
12005,33.89,-117.55
12006,33.89,-117.52
12007,33.91,-117.6
12008,33.93,-117.55
12009,33.92,-117.55
12010,33.9,-117.55
12011,33.92,-117.53
12012,33.92,-117.58
12013,33.91,-117.57
12014,33.93,-117.59
12015,33.93,-117.5
12016,33.91,-117.49
12017,33.92,-117.5
12018,33.92,-117.5
12019,33.95,-117.51
12020,33.95,-117.46
12021,33.95,-117.47
12022,33.96,-117.5
12023,33.95,-117.5
12024,33.94,-117.46
12025,33.94,-117.47
12026,33.94,-117.48
12027,33.94,-117.48
12028,33.94,-117.49
12029,33.93,-117.46
12030,33.93,-117.46
12031,33.92,-117.46
12032,33.93,-117.47
12033,33.94,-117.47
12034,33.94,-117.46
12035,33.93,-117.48
12036,33.92,-117.47
12037,33.93,-117.49
12038,33.91,-117.47
12039,33.9,-117.46
12040,33.89,-117.48
12041,33.9,-117.49
12042,33.91,-117.48
12043,33.88,-117.44
12044,33.89,-117.51
12045,33.88,-117.51
12046,33.88,-117.52
12047,33.88,-117.53
12048,33.87,-117.5
12049,33.88,-117.56
12050,33.89,-117.58
12051,33.88,-117.55
12052,33.87,-117.57
12053,33.88,-117.56
12054,33.88,-117.57
12055,33.88,-117.57
12056,33.87,-117.58
12057,33.88,-117.59
12058,33.88,-117.59
12059,33.88,-117.58
12060,33.87,-117.57
12061,33.87,-117.57
12062,33.87,-117.58
12063,33.87,-117.58
12064,33.87,-117.58
12065,33.85,-117.55
12066,33.83,-117.56
12067,33.85,-117.58
12068,33.82,-117.54
12069,33.83,-117.55
12070,33.85,-117.6
12071,33.86,-117.56
12072,33.87,-117.55
12073,33.88,-117.64
12074,33.87,-117.6
12075,33.86,-117.6
12076,33.87,-117.6
12077,33.87,-117.64
12078,33.84,-117.52
12079,33.83,-117.52
12080,33.83,-117.53
12081,33.76,-117.54
12082,33.82,-117.52
12083,33.88,-117.36
12084,33.9,-117.33
12085,33.89,-117.34
12086,33.89,-117.38
12087,33.88,-117.36
12088,33.86,-117.26
12089,33.87,-117.33
12090,33.85,-117.3
12091,33.85,-117.28
12092,33.81,-117.43
12093,33.76,-117.4
12094,33.85,-117.4
12095,33.84,-117.26
12096,33.87,-117.32
12097,33.89,-117.28
12098,33.96,-117.34
12099,33.96,-117.32
12100,33.94,-117.34
12101,33.94,-117.34
12102,33.94,-117.31
12103,33.98,-117.33
12104,33.97,-117.33
12105,34.0,-117.34
12106,33.98,-117.34
12107,33.99,-117.32
12108,33.97,-117.31
12109,33.97,-117.29
12110,34.01,-117.35
12111,34.02,-117.34
12112,34.01,-117.32
12113,33.95,-117.24
12114,33.94,-117.23
12115,33.95,-117.25
12116,33.96,-117.23
12117,33.95,-117.21
12118,33.94,-117.14
12119,33.97,-117.21
12120,33.94,-117.28
12121,33.92,-117.28
12122,33.92,-117.27
12123,33.93,-117.27
12124,33.94,-117.24
12125,33.93,-117.24
12126,33.93,-117.25
12127,33.92,-117.25
12128,33.91,-117.23
12129,33.89,-117.23
12130,33.94,-117.23
12131,33.93,-117.22
12132,33.92,-117.22
12133,33.93,-117.21
12134,33.92,-117.16
12135,33.9,-117.22
12136,33.89,-117.13
12137,33.9,-117.19
12138,33.87,-117.22
12139,33.85,-117.24
12140,33.83,-117.17
12141,33.83,-117.2
12142,33.83,-117.23
12143,33.82,-117.21
12144,33.81,-117.22
12145,33.71,-117.21
12146,33.72,-117.2
12147,33.72,-117.2
12148,33.71,-117.2
12149,33.7,-117.2
12150,33.7,-117.19
12151,33.69,-117.19
12152,33.68,-117.27
12153,33.7,-117.25
12154,33.68,-117.23
12155,33.66,-117.22
12156,33.66,-117.17
12157,33.67,-117.07
12158,33.83,-117.11
12159,33.78,-117.11
12160,33.82,-117.08
12161,33.78,-117.18
12162,33.75,-117.11
12163,33.76,-117.16
12164,33.74,-117.22
12165,33.78,-117.06
12166,33.81,-117.14
12167,33.8,-117.22
12168,33.71,-117.09
12169,33.72,-117.07
12170,33.74,-117.11
12171,33.7,-117.15
12172,33.73,-117.16
12173,33.79,-117.23
12174,33.78,-117.23
12175,33.77,-117.23
12176,33.83,-117.29
12177,33.8,-117.32
12178,33.81,-117.26
12179,33.77,-117.24
12180,33.75,-117.31
12181,33.77,-117.27
12182,33.72,-117.29
12183,33.72,-117.28
12184,33.69,-117.39
12185,33.7,-117.37
12186,33.71,-117.34
12187,33.67,-117.31
12188,33.69,-117.35
12189,33.67,-117.33
12190,33.68,-117.35
12191,33.67,-117.38
12192,33.67,-117.38
12193,33.64,-117.35
12194,33.63,-117.29
12195,33.66,-117.28
12196,33.55,-117.43
12197,33.6,-117.36
12198,33.65,-117.25
12199,33.64,-117.19
12200,33.61,-117.21
12201,33.58,-117.2
12202,33.61,-117.16
12203,33.61,-117.12
12204,33.57,-117.16
12205,33.54,-117.16
12206,33.52,-117.05
12207,33.52,-116.96
12208,33.56,-117.1
12209,33.6,-117.02
12210,33.62,-116.96
12211,33.48,-117.22
12212,33.53,-117.19
12213,33.51,-117.18
12214,33.49,-117.12
12215,33.52,-117.12
12216,33.45,-117.15
12217,33.46,-116.99
12218,33.57,-117.23
12219,33.55,-117.27
12220,33.51,-117.32
12221,33.71,-117.02
12222,33.71,-116.91
12223,33.73,-116.89
12224,33.68,-116.95
12225,33.65,-116.9
12226,33.63,-116.92
12227,33.73,-116.99
12228,33.74,-116.9
12229,33.75,-116.95
12230,33.75,-116.95
12231,33.75,-116.93
12232,33.74,-116.93
12233,33.74,-116.95
12234,33.73,-116.96
12235,33.73,-116.95
12236,33.74,-116.95
12237,33.74,-116.94
12238,33.73,-116.94
12239,33.73,-116.93
12240,33.75,-116.96
12241,33.74,-116.97
12242,33.75,-116.97
12243,33.75,-116.99
12244,33.74,-116.98
12245,33.74,-116.97
12246,33.74,-116.96
12247,33.77,-116.94
12248,33.75,-117.01
12249,33.76,-116.95
12250,33.77,-116.98
12251,33.76,-116.99
12252,33.74,-117.0
12253,33.73,-117.02
12254,33.77,-116.99
12255,33.76,-117.02
12256,33.83,-116.98
12257,33.81,-117.02
12258,33.79,-116.95
12259,33.79,-116.95
12260,33.79,-116.96
12261,33.78,-116.97
12262,33.78,-116.95
12263,33.79,-116.89
12264,33.76,-116.87
12265,33.74,-116.88
12266,33.75,-116.89
12267,33.75,-116.91
12268,33.73,-116.86
12269,34.0,-117.04
12270,34.0,-117.06
12271,34.0,-117.04
12272,33.99,-116.99
12273,33.97,-117.01
12274,33.97,-116.95
12275,33.96,-116.97
12276,33.98,-117.11
12277,33.95,-117.02
12278,33.89,-117.03
12279,33.94,-116.96
12280,33.92,-116.99
12281,33.97,-116.86
12282,33.99,-116.79
12283,33.92,-116.77
12284,33.9,-116.81
12285,33.86,-116.89
12286,33.86,-116.95
12287,33.84,-116.86
12288,33.94,-116.98
12289,33.93,-116.98
12290,33.94,-116.97
12291,33.93,-116.97
12292,33.93,-116.98
12293,33.98,-116.9
12294,33.93,-116.93
12295,33.93,-116.89
12296,33.93,-116.88
12297,33.93,-116.9
12298,34.0,-116.91
12299,33.94,-116.87
12300,33.93,-116.87
12301,33.91,-116.87
12302,33.92,-116.89
12303,33.83,-116.75
12304,33.8,-116.8
12305,33.75,-116.71
12306,33.71,-116.68
12307,33.62,-116.74
12308,33.52,-116.8
12309,33.48,-116.89
12310,33.57,-116.87
12311,33.56,-116.72
12312,33.61,-116.48
12313,33.64,-116.57
12314,33.46,-116.76
12315,33.51,-116.42
12316,33.49,-116.6
12317,33.5,-116.69
12318,33.82,-116.39
12319,33.94,-116.71
12320,33.89,-116.51
12321,33.93,-116.61
12322,33.94,-116.57
12323,34.0,-116.57
12324,33.93,-116.44
12325,33.88,-116.36
12326,33.97,-116.52
12327,33.96,-116.51
12328,33.95,-116.53
12329,33.95,-116.5
12330,33.94,-116.51
12331,33.96,-116.48
12332,33.94,-116.47
12333,33.94,-116.48
12334,33.98,-116.5
12335,33.84,-116.51
12336,33.89,-116.63
12337,33.84,-116.52
12338,33.87,-116.54
12339,33.84,-116.57
12340,33.85,-116.53
12341,33.84,-116.55
12342,33.84,-116.53
12343,33.85,-116.52
12344,33.82,-116.5
12345,33.82,-116.49
12346,33.82,-116.52
12347,33.82,-116.54
12348,33.83,-116.56
12349,33.8,-116.48
12350,33.81,-116.5
12351,33.81,-116.52
12352,33.81,-116.54
12353,33.81,-116.54
12354,33.8,-116.49
12355,33.8,-116.54
12356,33.76,-116.57
12357,33.69,-116.5
12358,33.79,-116.54
12359,33.78,-116.53
12360,33.88,-116.53
12361,33.84,-116.48
12362,33.79,-116.48
12363,33.84,-116.47
12364,33.82,-116.46
12365,33.81,-116.47
12366,33.79,-116.46
12367,33.81,-116.43
12368,33.79,-116.42
12369,33.78,-116.43
12370,33.78,-116.45
12371,33.76,-116.42
12372,33.78,-116.4
12373,33.8,-116.45
12374,33.78,-116.36
12375,33.74,-116.38
12376,33.75,-116.33
12377,33.73,-116.31
12378,33.78,-116.46
12379,33.78,-116.46
12380,33.77,-116.47
12381,33.78,-116.47
12382,33.73,-116.38
12383,33.72,-116.37
12384,33.72,-116.39
12385,33.71,-116.38
12386,33.69,-116.39
12387,33.72,-116.37
12388,33.77,-116.44
12389,33.75,-116.43
12390,33.74,-116.44
12391,33.74,-116.41
12392,33.74,-116.41
12393,33.68,-116.42
12394,33.69,-116.37
12395,33.72,-116.33
12396,33.67,-116.29
12397,33.68,-116.3
12398,33.67,-116.31
12399,33.67,-116.31
12400,33.66,-116.31
12401,33.65,-116.31
12402,33.72,-116.26
12403,33.69,-116.25
12404,33.7,-116.22
12405,33.76,-116.24
12406,33.74,-116.29
12407,33.72,-116.29
12408,33.81,-116.25
12409,33.75,-116.25
12410,33.72,-116.24
12411,33.71,-116.24
12412,33.73,-116.24
12413,33.74,-116.22
12414,33.75,-116.21
12415,33.72,-116.21
12416,33.73,-116.22
12417,33.73,-116.23
12418,33.71,-116.21
12419,33.72,-116.22
12420,33.7,-116.2
12421,33.72,-116.23
12422,33.71,-116.23
12423,33.69,-116.15
12424,33.64,-116.11
12425,33.64,-116.15
12426,33.63,-116.2
12427,33.66,-116.21
12428,33.68,-116.21
12429,33.68,-116.25
12430,33.65,-116.26
12431,33.53,-116.17
12432,33.53,-116.12
12433,33.51,-116.01
12434,33.49,-115.84
12435,33.68,-116.16
12436,33.67,-116.17
12437,33.66,-116.17
12438,33.67,-116.19
12439,33.67,-116.18
12440,33.69,-116.18
12441,33.69,-116.19
12442,33.86,-116.08
12443,33.54,-115.22
12444,33.92,-114.67
12445,33.88,-115.58
12446,33.82,-114.98
12447,33.97,-114.49
